t_interval_id,t_lower,t_upper
27036,2015-07-07 18:00:00,2015-07-07 18:10:00
27037,2015-07-07 18:10:00,2015-07-07 18:20:00
27038,2015-07-07 18:20:00,2015-07-07 18:30:00
27039,2015-07-07 18:30:00,2015-07-07 18:40:00
27040,2015-07-07 18:40:00,2015-07-07 18:50:00
27041,2015-07-07 18:50:00,2015-07-07 19:00:00
27042,2015-07-07 19:00:00,2015-07-07 19:10:00
27043,2015-07-07 19:10:00,2015-07-07 19:20:00
27044,2015-07-07 19:20:00,2015-07-07 19:30:00
27045,2015-07-07 19:30:00,2015-07-07 19:40:00
27046,2015-07-07 19:40:00,2015-07-07 19:50:00
27047,2015-07-07 19:50:00,2015-07-07 20:00:00
27048,2015-07-07 20:00:00,2015-07-07 20:10:00
27049,2015-07-07 20:10:00,2015-07-07 20:20:00
27050,2015-07-07 20:20:00,2015-07-07 20:30:00
27051,2015-07-07 20:30:00,2015-07-07 20:40:00
27052,2015-07-07 20:40:00,2015-07-07 20:50:00
27053,2015-07-07 20:50:00,2015-07-07 21:00:00
27054,2015-07-07 21:00:00,2015-07-07 21:10:00
27055,2015-07-07 21:10:00,2015-07-07 21:20:00
27056,2015-07-07 21:20:00,2015-07-07 21:30:00
27057,2015-07-07 21:30:00,2015-07-07 21:40:00
27058,2015-07-07 21:40:00,2015-07-07 21:50:00
27059,2015-07-07 21:50:00,2015-07-07 22:00:00
27060,2015-07-07 22:00:00,2015-07-07 22:10:00
27061,2015-07-07 22:10:00,2015-07-07 22:20:00
27062,2015-07-07 22:20:00,2015-07-07 22:30:00
27063,2015-07-07 22:30:00,2015-07-07 22:40:00
27064,2015-07-07 22:40:00,2015-07-07 22:50:00
27065,2015-07-07 22:50:00,2015-07-07 23:00:00
27066,2015-07-07 23:00:00,2015-07-07 23:10:00
27067,2015-07-07 23:10:00,2015-07-07 23:20:00
27068,2015-07-07 23:20:00,2015-07-07 23:30:00
27069,2015-07-07 23:30:00,2015-07-07 23:40:00
27070,2015-07-07 23:40:00,2015-07-07 23:50:00
27071,2015-07-07 23:50:00,2015-07-08 00:00:00
27072,2015-07-08 00:00:00,2015-07-08 00:10:00
27073,2015-07-08 00:10:00,2015-07-08 00:20:00
27074,2015-07-08 00:20:00,2015-07-08 00:30:00
27075,2015-07-08 00:30:00,2015-07-08 00:40:00
27076,2015-07-08 00:40:00,2015-07-08 00:50:00
27077,2015-07-08 00:50:00,2015-07-08 01:00:00
27078,2015-07-08 01:00:00,2015-07-08 01:10:00
27079,2015-07-08 01:10:00,2015-07-08 01:20:00
27080,2015-07-08 01:20:00,2015-07-08 01:30:00
27081,2015-07-08 01:30:00,2015-07-08 01:40:00
27082,2015-07-08 01:40:00,2015-07-08 01:50:00
27083,2015-07-08 01:50:00,2015-07-08 02:00:00
27084,2015-07-08 02:00:00,2015-07-08 02:10:00
27085,2015-07-08 02:10:00,2015-07-08 02:20:00
27086,2015-07-08 02:20:00,2015-07-08 02:30:00
27087,2015-07-08 02:30:00,2015-07-08 02:40:00
27088,2015-07-08 02:40:00,2015-07-08 02:50:00
27089,2015-07-08 02:50:00,2015-07-08 03:00:00
27090,2015-07-08 03:00:00,2015-07-08 03:10:00
27091,2015-07-08 03:10:00,2015-07-08 03:20:00
27092,2015-07-08 03:20:00,2015-07-08 03:30:00
27093,2015-07-08 03:30:00,2015-07-08 03:40:00
27094,2015-07-08 03:40:00,2015-07-08 03:50:00
27095,2015-07-08 03:50:00,2015-07-08 04:00:00
27096,2015-07-08 04:00:00,2015-07-08 04:10:00
27097,2015-07-08 04:10:00,2015-07-08 04:20:00
27098,2015-07-08 04:20:00,2015-07-08 04:30:00
27099,2015-07-08 04:30:00,2015-07-08 04:40:00
27100,2015-07-08 04:40:00,2015-07-08 04:50:00
27101,2015-07-08 04:50:00,2015-07-08 05:00:00
27102,2015-07-08 05:00:00,2015-07-08 05:10:00
27103,2015-07-08 05:10:00,2015-07-08 05:20:00
27104,2015-07-08 05:20:00,2015-07-08 05:30:00
27105,2015-07-08 05:30:00,2015-07-08 05:40:00
27106,2015-07-08 05:40:00,2015-07-08 05:50:00
27107,2015-07-08 05:50:00,2015-07-08 06:00:00
27108,2015-07-08 06:00:00,2015-07-08 06:10:00
27109,2015-07-08 06:10:00,2015-07-08 06:20:00
27110,2015-07-08 06:20:00,2015-07-08 06:30:00
27111,2015-07-08 06:30:00,2015-07-08 06:40:00
27112,2015-07-08 06:40:00,2015-07-08 06:50:00
27113,2015-07-08 06:50:00,2015-07-08 07:00:00
27114,2015-07-08 07:00:00,2015-07-08 07:10:00
27115,2015-07-08 07:10:00,2015-07-08 07:20:00
27116,2015-07-08 07:20:00,2015-07-08 07:30:00
27117,2015-07-08 07:30:00,2015-07-08 07:40:00
27118,2015-07-08 07:40:00,2015-07-08 07:50:00
27119,2015-07-08 07:50:00,2015-07-08 08:00:00
27120,2015-07-08 08:00:00,2015-07-08 08:10:00
27121,2015-07-08 08:10:00,2015-07-08 08:20:00
27122,2015-07-08 08:20:00,2015-07-08 08:30:00
27123,2015-07-08 08:30:00,2015-07-08 08:40:00
27124,2015-07-08 08:40:00,2015-07-08 08:50:00
27125,2015-07-08 08:50:00,2015-07-08 09:00:00
27126,2015-07-08 09:00:00,2015-07-08 09:10:00
27127,2015-07-08 09:10:00,2015-07-08 09:20:00
27128,2015-07-08 09:20:00,2015-07-08 09:30:00
27129,2015-07-08 09:30:00,2015-07-08 09:40:00
27130,2015-07-08 09:40:00,2015-07-08 09:50:00
27131,2015-07-08 09:50:00,2015-07-08 10:00:00
27132,2015-07-08 10:00:00,2015-07-08 10:10:00
27133,2015-07-08 10:10:00,2015-07-08 10:20:00
27134,2015-07-08 10:20:00,2015-07-08 10:30:00
27135,2015-07-08 10:30:00,2015-07-08 10:40:00
27136,2015-07-08 10:40:00,2015-07-08 10:50:00
27137,2015-07-08 10:50:00,2015-07-08 11:00:00
27138,2015-07-08 11:00:00,2015-07-08 11:10:00
27139,2015-07-08 11:10:00,2015-07-08 11:20:00
27140,2015-07-08 11:20:00,2015-07-08 11:30:00
27141,2015-07-08 11:30:00,2015-07-08 11:40:00
27142,2015-07-08 11:40:00,2015-07-08 11:50:00
27143,2015-07-08 11:50:00,2015-07-08 12:00:00
27144,2015-07-08 12:00:00,2015-07-08 12:10:00
27145,2015-07-08 12:10:00,2015-07-08 12:20:00
27146,2015-07-08 12:20:00,2015-07-08 12:30:00
27147,2015-07-08 12:30:00,2015-07-08 12:40:00
27148,2015-07-08 12:40:00,2015-07-08 12:50:00
27149,2015-07-08 12:50:00,2015-07-08 13:00:00
27150,2015-07-08 13:00:00,2015-07-08 13:10:00
27151,2015-07-08 13:10:00,2015-07-08 13:20:00
27152,2015-07-08 13:20:00,2015-07-08 13:30:00
27153,2015-07-08 13:30:00,2015-07-08 13:40:00
27154,2015-07-08 13:40:00,2015-07-08 13:50:00
27155,2015-07-08 13:50:00,2015-07-08 14:00:00
27156,2015-07-08 14:00:00,2015-07-08 14:10:00
27157,2015-07-08 14:10:00,2015-07-08 14:20:00
27158,2015-07-08 14:20:00,2015-07-08 14:30:00
27159,2015-07-08 14:30:00,2015-07-08 14:40:00
27160,2015-07-08 14:40:00,2015-07-08 14:50:00
27161,2015-07-08 14:50:00,2015-07-08 15:00:00
27162,2015-07-08 15:00:00,2015-07-08 15:10:00
27163,2015-07-08 15:10:00,2015-07-08 15:20:00
27164,2015-07-08 15:20:00,2015-07-08 15:30:00
27165,2015-07-08 15:30:00,2015-07-08 15:40:00
27166,2015-07-08 15:40:00,2015-07-08 15:50:00
27167,2015-07-08 15:50:00,2015-07-08 16:00:00
27168,2015-07-08 16:00:00,2015-07-08 16:10:00
27169,2015-07-08 16:10:00,2015-07-08 16:20:00
27170,2015-07-08 16:20:00,2015-07-08 16:30:00
27171,2015-07-08 16:30:00,2015-07-08 16:40:00
27172,2015-07-08 16:40:00,2015-07-08 16:50:00
27173,2015-07-08 16:50:00,2015-07-08 17:00:00
27174,2015-07-08 17:00:00,2015-07-08 17:10:00
27175,2015-07-08 17:10:00,2015-07-08 17:20:00
27176,2015-07-08 17:20:00,2015-07-08 17:30:00
27177,2015-07-08 17:30:00,2015-07-08 17:40:00
27178,2015-07-08 17:40:00,2015-07-08 17:50:00
27179,2015-07-08 17:50:00,2015-07-08 18:00:00
27180,2015-07-08 18:00:00,2015-07-08 18:10:00
27181,2015-07-08 18:10:00,2015-07-08 18:20:00
27182,2015-07-08 18:20:00,2015-07-08 18:30:00
27183,2015-07-08 18:30:00,2015-07-08 18:40:00
27184,2015-07-08 18:40:00,2015-07-08 18:50:00
27185,2015-07-08 18:50:00,2015-07-08 19:00:00
27186,2015-07-08 19:00:00,2015-07-08 19:10:00
27187,2015-07-08 19:10:00,2015-07-08 19:20:00
27188,2015-07-08 19:20:00,2015-07-08 19:30:00
27189,2015-07-08 19:30:00,2015-07-08 19:40:00
27190,2015-07-08 19:40:00,2015-07-08 19:50:00
27191,2015-07-08 19:50:00,2015-07-08 20:00:00
27192,2015-07-08 20:00:00,2015-07-08 20:10:00
27193,2015-07-08 20:10:00,2015-07-08 20:20:00
27194,2015-07-08 20:20:00,2015-07-08 20:30:00
27195,2015-07-08 20:30:00,2015-07-08 20:40:00
27196,2015-07-08 20:40:00,2015-07-08 20:50:00
27197,2015-07-08 20:50:00,2015-07-08 21:00:00
27198,2015-07-08 21:00:00,2015-07-08 21:10:00
27199,2015-07-08 21:10:00,2015-07-08 21:20:00
27200,2015-07-08 21:20:00,2015-07-08 21:30:00
27201,2015-07-08 21:30:00,2015-07-08 21:40:00
27202,2015-07-08 21:40:00,2015-07-08 21:50:00
27203,2015-07-08 21:50:00,2015-07-08 22:00:00
27204,2015-07-08 22:00:00,2015-07-08 22:10:00
27205,2015-07-08 22:10:00,2015-07-08 22:20:00
27206,2015-07-08 22:20:00,2015-07-08 22:30:00
27207,2015-07-08 22:30:00,2015-07-08 22:40:00
27208,2015-07-08 22:40:00,2015-07-08 22:50:00
27209,2015-07-08 22:50:00,2015-07-08 23:00:00
27210,2015-07-08 23:00:00,2015-07-08 23:10:00
27211,2015-07-08 23:10:00,2015-07-08 23:20:00
27212,2015-07-08 23:20:00,2015-07-08 23:30:00
27213,2015-07-08 23:30:00,2015-07-08 23:40:00
27214,2015-07-08 23:40:00,2015-07-08 23:50:00
27215,2015-07-08 23:50:00,2015-07-09 00:00:00
27216,2015-07-09 00:00:00,2015-07-09 00:10:00
27217,2015-07-09 00:10:00,2015-07-09 00:20:00
27218,2015-07-09 00:20:00,2015-07-09 00:30:00
27219,2015-07-09 00:30:00,2015-07-09 00:40:00
27220,2015-07-09 00:40:00,2015-07-09 00:50:00
27221,2015-07-09 00:50:00,2015-07-09 01:00:00
27222,2015-07-09 01:00:00,2015-07-09 01:10:00
27223,2015-07-09 01:10:00,2015-07-09 01:20:00
27224,2015-07-09 01:20:00,2015-07-09 01:30:00
27225,2015-07-09 01:30:00,2015-07-09 01:40:00
27226,2015-07-09 01:40:00,2015-07-09 01:50:00
27227,2015-07-09 01:50:00,2015-07-09 02:00:00
27228,2015-07-09 02:00:00,2015-07-09 02:10:00
27229,2015-07-09 02:10:00,2015-07-09 02:20:00
27230,2015-07-09 02:20:00,2015-07-09 02:30:00
27231,2015-07-09 02:30:00,2015-07-09 02:40:00
27232,2015-07-09 02:40:00,2015-07-09 02:50:00
27233,2015-07-09 02:50:00,2015-07-09 03:00:00
27234,2015-07-09 03:00:00,2015-07-09 03:10:00
27235,2015-07-09 03:10:00,2015-07-09 03:20:00
27236,2015-07-09 03:20:00,2015-07-09 03:30:00
27237,2015-07-09 03:30:00,2015-07-09 03:40:00
27238,2015-07-09 03:40:00,2015-07-09 03:50:00
27239,2015-07-09 03:50:00,2015-07-09 04:00:00
27240,2015-07-09 04:00:00,2015-07-09 04:10:00
27241,2015-07-09 04:10:00,2015-07-09 04:20:00
27242,2015-07-09 04:20:00,2015-07-09 04:30:00
27243,2015-07-09 04:30:00,2015-07-09 04:40:00
27244,2015-07-09 04:40:00,2015-07-09 04:50:00
27245,2015-07-09 04:50:00,2015-07-09 05:00:00
27246,2015-07-09 05:00:00,2015-07-09 05:10:00
27247,2015-07-09 05:10:00,2015-07-09 05:20:00
27248,2015-07-09 05:20:00,2015-07-09 05:30:00
27249,2015-07-09 05:30:00,2015-07-09 05:40:00
27250,2015-07-09 05:40:00,2015-07-09 05:50:00
27251,2015-07-09 05:50:00,2015-07-09 06:00:00
27252,2015-07-09 06:00:00,2015-07-09 06:10:00
27253,2015-07-09 06:10:00,2015-07-09 06:20:00
27254,2015-07-09 06:20:00,2015-07-09 06:30:00
27255,2015-07-09 06:30:00,2015-07-09 06:40:00
27256,2015-07-09 06:40:00,2015-07-09 06:50:00
27257,2015-07-09 06:50:00,2015-07-09 07:00:00
27258,2015-07-09 07:00:00,2015-07-09 07:10:00
27259,2015-07-09 07:10:00,2015-07-09 07:20:00
27260,2015-07-09 07:20:00,2015-07-09 07:30:00
27261,2015-07-09 07:30:00,2015-07-09 07:40:00
27262,2015-07-09 07:40:00,2015-07-09 07:50:00
27263,2015-07-09 07:50:00,2015-07-09 08:00:00
27264,2015-07-09 08:00:00,2015-07-09 08:10:00
27265,2015-07-09 08:10:00,2015-07-09 08:20:00
27266,2015-07-09 08:20:00,2015-07-09 08:30:00
27267,2015-07-09 08:30:00,2015-07-09 08:40:00
27268,2015-07-09 08:40:00,2015-07-09 08:50:00
27269,2015-07-09 08:50:00,2015-07-09 09:00:00
27270,2015-07-09 09:00:00,2015-07-09 09:10:00
27271,2015-07-09 09:10:00,2015-07-09 09:20:00
27272,2015-07-09 09:20:00,2015-07-09 09:30:00
27273,2015-07-09 09:30:00,2015-07-09 09:40:00
27274,2015-07-09 09:40:00,2015-07-09 09:50:00
27275,2015-07-09 09:50:00,2015-07-09 10:00:00
27276,2015-07-09 10:00:00,2015-07-09 10:10:00
27277,2015-07-09 10:10:00,2015-07-09 10:20:00
27278,2015-07-09 10:20:00,2015-07-09 10:30:00
27279,2015-07-09 10:30:00,2015-07-09 10:40:00
27280,2015-07-09 10:40:00,2015-07-09 10:50:00
27281,2015-07-09 10:50:00,2015-07-09 11:00:00
27282,2015-07-09 11:00:00,2015-07-09 11:10:00
27283,2015-07-09 11:10:00,2015-07-09 11:20:00
27284,2015-07-09 11:20:00,2015-07-09 11:30:00
27285,2015-07-09 11:30:00,2015-07-09 11:40:00
27286,2015-07-09 11:40:00,2015-07-09 11:50:00
27287,2015-07-09 11:50:00,2015-07-09 12:00:00
27288,2015-07-09 12:00:00,2015-07-09 12:10:00
27289,2015-07-09 12:10:00,2015-07-09 12:20:00
27290,2015-07-09 12:20:00,2015-07-09 12:30:00
27291,2015-07-09 12:30:00,2015-07-09 12:40:00
27292,2015-07-09 12:40:00,2015-07-09 12:50:00
27293,2015-07-09 12:50:00,2015-07-09 13:00:00
27294,2015-07-09 13:00:00,2015-07-09 13:10:00
27295,2015-07-09 13:10:00,2015-07-09 13:20:00
27296,2015-07-09 13:20:00,2015-07-09 13:30:00
27297,2015-07-09 13:30:00,2015-07-09 13:40:00
27298,2015-07-09 13:40:00,2015-07-09 13:50:00
27299,2015-07-09 13:50:00,2015-07-09 14:00:00
27300,2015-07-09 14:00:00,2015-07-09 14:10:00
27301,2015-07-09 14:10:00,2015-07-09 14:20:00
27302,2015-07-09 14:20:00,2015-07-09 14:30:00
27303,2015-07-09 14:30:00,2015-07-09 14:40:00
27304,2015-07-09 14:40:00,2015-07-09 14:50:00
27305,2015-07-09 14:50:00,2015-07-09 15:00:00
27306,2015-07-09 15:00:00,2015-07-09 15:10:00
27307,2015-07-09 15:10:00,2015-07-09 15:20:00
27308,2015-07-09 15:20:00,2015-07-09 15:30:00
27309,2015-07-09 15:30:00,2015-07-09 15:40:00
27310,2015-07-09 15:40:00,2015-07-09 15:50:00
27311,2015-07-09 15:50:00,2015-07-09 16:00:00
27312,2015-07-09 16:00:00,2015-07-09 16:10:00
27313,2015-07-09 16:10:00,2015-07-09 16:20:00
27314,2015-07-09 16:20:00,2015-07-09 16:30:00
27315,2015-07-09 16:30:00,2015-07-09 16:40:00
27316,2015-07-09 16:40:00,2015-07-09 16:50:00
27317,2015-07-09 16:50:00,2015-07-09 17:00:00
27318,2015-07-09 17:00:00,2015-07-09 17:10:00
27319,2015-07-09 17:10:00,2015-07-09 17:20:00
27320,2015-07-09 17:20:00,2015-07-09 17:30:00
27321,2015-07-09 17:30:00,2015-07-09 17:40:00
27322,2015-07-09 17:40:00,2015-07-09 17:50:00
27323,2015-07-09 17:50:00,2015-07-09 18:00:00
27324,2015-07-09 18:00:00,2015-07-09 18:10:00
27325,2015-07-09 18:10:00,2015-07-09 18:20:00
27326,2015-07-09 18:20:00,2015-07-09 18:30:00
27327,2015-07-09 18:30:00,2015-07-09 18:40:00
27328,2015-07-09 18:40:00,2015-07-09 18:50:00
27329,2015-07-09 18:50:00,2015-07-09 19:00:00
27330,2015-07-09 19:00:00,2015-07-09 19:10:00
27331,2015-07-09 19:10:00,2015-07-09 19:20:00
27332,2015-07-09 19:20:00,2015-07-09 19:30:00
27333,2015-07-09 19:30:00,2015-07-09 19:40:00
27334,2015-07-09 19:40:00,2015-07-09 19:50:00
27335,2015-07-09 19:50:00,2015-07-09 20:00:00
27336,2015-07-09 20:00:00,2015-07-09 20:10:00
27337,2015-07-09 20:10:00,2015-07-09 20:20:00
27338,2015-07-09 20:20:00,2015-07-09 20:30:00
27339,2015-07-09 20:30:00,2015-07-09 20:40:00
27340,2015-07-09 20:40:00,2015-07-09 20:50:00
27341,2015-07-09 20:50:00,2015-07-09 21:00:00
27342,2015-07-09 21:00:00,2015-07-09 21:10:00
27343,2015-07-09 21:10:00,2015-07-09 21:20:00
27344,2015-07-09 21:20:00,2015-07-09 21:30:00
27345,2015-07-09 21:30:00,2015-07-09 21:40:00
27346,2015-07-09 21:40:00,2015-07-09 21:50:00
27347,2015-07-09 21:50:00,2015-07-09 22:00:00
27348,2015-07-09 22:00:00,2015-07-09 22:10:00
27349,2015-07-09 22:10:00,2015-07-09 22:20:00
27350,2015-07-09 22:20:00,2015-07-09 22:30:00
27351,2015-07-09 22:30:00,2015-07-09 22:40:00
27352,2015-07-09 22:40:00,2015-07-09 22:50:00
27353,2015-07-09 22:50:00,2015-07-09 23:00:00
27354,2015-07-09 23:00:00,2015-07-09 23:10:00
27355,2015-07-09 23:10:00,2015-07-09 23:20:00
27356,2015-07-09 23:20:00,2015-07-09 23:30:00
27357,2015-07-09 23:30:00,2015-07-09 23:40:00
27358,2015-07-09 23:40:00,2015-07-09 23:50:00
27359,2015-07-09 23:50:00,2015-07-10 00:00:00
27360,2015-07-10 00:00:00,2015-07-10 00:10:00
27361,2015-07-10 00:10:00,2015-07-10 00:20:00
27362,2015-07-10 00:20:00,2015-07-10 00:30:00
27363,2015-07-10 00:30:00,2015-07-10 00:40:00
27364,2015-07-10 00:40:00,2015-07-10 00:50:00
27365,2015-07-10 00:50:00,2015-07-10 01:00:00
27366,2015-07-10 01:00:00,2015-07-10 01:10:00
27367,2015-07-10 01:10:00,2015-07-10 01:20:00
27368,2015-07-10 01:20:00,2015-07-10 01:30:00
27369,2015-07-10 01:30:00,2015-07-10 01:40:00
27370,2015-07-10 01:40:00,2015-07-10 01:50:00
27371,2015-07-10 01:50:00,2015-07-10 02:00:00
27372,2015-07-10 02:00:00,2015-07-10 02:10:00
27373,2015-07-10 02:10:00,2015-07-10 02:20:00
27374,2015-07-10 02:20:00,2015-07-10 02:30:00
27375,2015-07-10 02:30:00,2015-07-10 02:40:00
27376,2015-07-10 02:40:00,2015-07-10 02:50:00
27377,2015-07-10 02:50:00,2015-07-10 03:00:00
27378,2015-07-10 03:00:00,2015-07-10 03:10:00
27379,2015-07-10 03:10:00,2015-07-10 03:20:00
27380,2015-07-10 03:20:00,2015-07-10 03:30:00
27381,2015-07-10 03:30:00,2015-07-10 03:40:00
27382,2015-07-10 03:40:00,2015-07-10 03:50:00
27383,2015-07-10 03:50:00,2015-07-10 04:00:00
27384,2015-07-10 04:00:00,2015-07-10 04:10:00
27385,2015-07-10 04:10:00,2015-07-10 04:20:00
27386,2015-07-10 04:20:00,2015-07-10 04:30:00
27387,2015-07-10 04:30:00,2015-07-10 04:40:00
27388,2015-07-10 04:40:00,2015-07-10 04:50:00
27389,2015-07-10 04:50:00,2015-07-10 05:00:00
27390,2015-07-10 05:00:00,2015-07-10 05:10:00
27391,2015-07-10 05:10:00,2015-07-10 05:20:00
27392,2015-07-10 05:20:00,2015-07-10 05:30:00
27393,2015-07-10 05:30:00,2015-07-10 05:40:00
27394,2015-07-10 05:40:00,2015-07-10 05:50:00
27395,2015-07-10 05:50:00,2015-07-10 06:00:00
27396,2015-07-10 06:00:00,2015-07-10 06:10:00
27397,2015-07-10 06:10:00,2015-07-10 06:20:00
27398,2015-07-10 06:20:00,2015-07-10 06:30:00
27399,2015-07-10 06:30:00,2015-07-10 06:40:00
27400,2015-07-10 06:40:00,2015-07-10 06:50:00
27401,2015-07-10 06:50:00,2015-07-10 07:00:00
27402,2015-07-10 07:00:00,2015-07-10 07:10:00
27403,2015-07-10 07:10:00,2015-07-10 07:20:00
27404,2015-07-10 07:20:00,2015-07-10 07:30:00
27405,2015-07-10 07:30:00,2015-07-10 07:40:00
27406,2015-07-10 07:40:00,2015-07-10 07:50:00
27407,2015-07-10 07:50:00,2015-07-10 08:00:00
27408,2015-07-10 08:00:00,2015-07-10 08:10:00
27409,2015-07-10 08:10:00,2015-07-10 08:20:00
27410,2015-07-10 08:20:00,2015-07-10 08:30:00
27411,2015-07-10 08:30:00,2015-07-10 08:40:00
27412,2015-07-10 08:40:00,2015-07-10 08:50:00
27413,2015-07-10 08:50:00,2015-07-10 09:00:00
27414,2015-07-10 09:00:00,2015-07-10 09:10:00
27415,2015-07-10 09:10:00,2015-07-10 09:20:00
27416,2015-07-10 09:20:00,2015-07-10 09:30:00
27417,2015-07-10 09:30:00,2015-07-10 09:40:00
27418,2015-07-10 09:40:00,2015-07-10 09:50:00
27419,2015-07-10 09:50:00,2015-07-10 10:00:00
27420,2015-07-10 10:00:00,2015-07-10 10:10:00
27421,2015-07-10 10:10:00,2015-07-10 10:20:00
27422,2015-07-10 10:20:00,2015-07-10 10:30:00
27423,2015-07-10 10:30:00,2015-07-10 10:40:00
27424,2015-07-10 10:40:00,2015-07-10 10:50:00
27425,2015-07-10 10:50:00,2015-07-10 11:00:00
27426,2015-07-10 11:00:00,2015-07-10 11:10:00
27427,2015-07-10 11:10:00,2015-07-10 11:20:00
27428,2015-07-10 11:20:00,2015-07-10 11:30:00
27429,2015-07-10 11:30:00,2015-07-10 11:40:00
27430,2015-07-10 11:40:00,2015-07-10 11:50:00
27431,2015-07-10 11:50:00,2015-07-10 12:00:00
27432,2015-07-10 12:00:00,2015-07-10 12:10:00
27433,2015-07-10 12:10:00,2015-07-10 12:20:00
27434,2015-07-10 12:20:00,2015-07-10 12:30:00
27435,2015-07-10 12:30:00,2015-07-10 12:40:00
27436,2015-07-10 12:40:00,2015-07-10 12:50:00
27437,2015-07-10 12:50:00,2015-07-10 13:00:00
27438,2015-07-10 13:00:00,2015-07-10 13:10:00
27439,2015-07-10 13:10:00,2015-07-10 13:20:00
27440,2015-07-10 13:20:00,2015-07-10 13:30:00
27441,2015-07-10 13:30:00,2015-07-10 13:40:00
27442,2015-07-10 13:40:00,2015-07-10 13:50:00
27443,2015-07-10 13:50:00,2015-07-10 14:00:00
27444,2015-07-10 14:00:00,2015-07-10 14:10:00
27445,2015-07-10 14:10:00,2015-07-10 14:20:00
27446,2015-07-10 14:20:00,2015-07-10 14:30:00
27447,2015-07-10 14:30:00,2015-07-10 14:40:00
27448,2015-07-10 14:40:00,2015-07-10 14:50:00
27449,2015-07-10 14:50:00,2015-07-10 15:00:00
27450,2015-07-10 15:00:00,2015-07-10 15:10:00
27451,2015-07-10 15:10:00,2015-07-10 15:20:00
27452,2015-07-10 15:20:00,2015-07-10 15:30:00
27453,2015-07-10 15:30:00,2015-07-10 15:40:00
27454,2015-07-10 15:40:00,2015-07-10 15:50:00
27455,2015-07-10 15:50:00,2015-07-10 16:00:00
27456,2015-07-10 16:00:00,2015-07-10 16:10:00
27457,2015-07-10 16:10:00,2015-07-10 16:20:00
27458,2015-07-10 16:20:00,2015-07-10 16:30:00
27459,2015-07-10 16:30:00,2015-07-10 16:40:00
27460,2015-07-10 16:40:00,2015-07-10 16:50:00
27461,2015-07-10 16:50:00,2015-07-10 17:00:00
27462,2015-07-10 17:00:00,2015-07-10 17:10:00
27463,2015-07-10 17:10:00,2015-07-10 17:20:00
27464,2015-07-10 17:20:00,2015-07-10 17:30:00
27465,2015-07-10 17:30:00,2015-07-10 17:40:00
27466,2015-07-10 17:40:00,2015-07-10 17:50:00
27467,2015-07-10 17:50:00,2015-07-10 18:00:00
27468,2015-07-10 18:00:00,2015-07-10 18:10:00
27469,2015-07-10 18:10:00,2015-07-10 18:20:00
27470,2015-07-10 18:20:00,2015-07-10 18:30:00
27471,2015-07-10 18:30:00,2015-07-10 18:40:00
27472,2015-07-10 18:40:00,2015-07-10 18:50:00
27473,2015-07-10 18:50:00,2015-07-10 19:00:00
27474,2015-07-10 19:00:00,2015-07-10 19:10:00
27475,2015-07-10 19:10:00,2015-07-10 19:20:00
27476,2015-07-10 19:20:00,2015-07-10 19:30:00
27477,2015-07-10 19:30:00,2015-07-10 19:40:00
27478,2015-07-10 19:40:00,2015-07-10 19:50:00
27479,2015-07-10 19:50:00,2015-07-10 20:00:00
27480,2015-07-10 20:00:00,2015-07-10 20:10:00
27481,2015-07-10 20:10:00,2015-07-10 20:20:00
27482,2015-07-10 20:20:00,2015-07-10 20:30:00
27483,2015-07-10 20:30:00,2015-07-10 20:40:00
27484,2015-07-10 20:40:00,2015-07-10 20:50:00
27485,2015-07-10 20:50:00,2015-07-10 21:00:00
27486,2015-07-10 21:00:00,2015-07-10 21:10:00
27487,2015-07-10 21:10:00,2015-07-10 21:20:00
27488,2015-07-10 21:20:00,2015-07-10 21:30:00
27489,2015-07-10 21:30:00,2015-07-10 21:40:00
27490,2015-07-10 21:40:00,2015-07-10 21:50:00
27491,2015-07-10 21:50:00,2015-07-10 22:00:00
27492,2015-07-10 22:00:00,2015-07-10 22:10:00
27493,2015-07-10 22:10:00,2015-07-10 22:20:00
27494,2015-07-10 22:20:00,2015-07-10 22:30:00
27495,2015-07-10 22:30:00,2015-07-10 22:40:00
27496,2015-07-10 22:40:00,2015-07-10 22:50:00
27497,2015-07-10 22:50:00,2015-07-10 23:00:00
27498,2015-07-10 23:00:00,2015-07-10 23:10:00
27499,2015-07-10 23:10:00,2015-07-10 23:20:00
27500,2015-07-10 23:20:00,2015-07-10 23:30:00
27501,2015-07-10 23:30:00,2015-07-10 23:40:00
27502,2015-07-10 23:40:00,2015-07-10 23:50:00
27503,2015-07-10 23:50:00,2015-07-11 00:00:00
27504,2015-07-11 00:00:00,2015-07-11 00:10:00
27505,2015-07-11 00:10:00,2015-07-11 00:20:00
27506,2015-07-11 00:20:00,2015-07-11 00:30:00
27507,2015-07-11 00:30:00,2015-07-11 00:40:00
27508,2015-07-11 00:40:00,2015-07-11 00:50:00
27509,2015-07-11 00:50:00,2015-07-11 01:00:00
27510,2015-07-11 01:00:00,2015-07-11 01:10:00
27511,2015-07-11 01:10:00,2015-07-11 01:20:00
27512,2015-07-11 01:20:00,2015-07-11 01:30:00
27513,2015-07-11 01:30:00,2015-07-11 01:40:00
27514,2015-07-11 01:40:00,2015-07-11 01:50:00
27515,2015-07-11 01:50:00,2015-07-11 02:00:00
27516,2015-07-11 02:00:00,2015-07-11 02:10:00
27517,2015-07-11 02:10:00,2015-07-11 02:20:00
